epoch,layer,grad_norm
26,stem.0,0.22609318792819977
26,blocks.0.conv1,0.2908225953578949
26,blocks.0.conv2,0.31311431527137756
26,blocks.1.conv1,0.30673521757125854
26,blocks.1.conv2,0.29840609431266785
26,blocks.2.conv1,0.28075477480888367
26,blocks.2.conv2,0.24177390336990356
26,blocks.3.conv1,0.22219720482826233
26,blocks.3.conv2,0.16129811108112335
26,mean_conv2d_grad_norm,0.260132822725508
27,stem.0,0.24409475922584534
27,blocks.0.conv1,0.34171003103256226
27,blocks.0.conv2,0.3664126992225647
27,blocks.1.conv1,0.3753160238265991
27,blocks.1.conv2,0.34823399782180786
27,blocks.2.conv1,0.3602715730667114
27,blocks.2.conv2,0.31329816579818726
27,blocks.3.conv1,0.2882321774959564
27,blocks.3.conv2,0.20987169444561005
27,mean_conv2d_grad_norm,0.3163823468817605
28,stem.0,0.2089320868253708
28,blocks.0.conv1,0.29040032625198364
28,blocks.0.conv2,0.31777217984199524
28,blocks.1.conv1,0.32717058062553406
28,blocks.1.conv2,0.3134181797504425
28,blocks.2.conv1,0.30960187315940857
28,blocks.2.conv2,0.26497575640678406
28,blocks.3.conv1,0.2390385866165161
28,blocks.3.conv2,0.19687943160533905
28,mean_conv2d_grad_norm,0.2742432223425971
29,stem.0,0.2496190369129181
29,blocks.0.conv1,0.3237159550189972
29,blocks.0.conv2,0.3469539284706116
29,blocks.1.conv1,0.33299389481544495
29,blocks.1.conv2,0.3223220109939575
29,blocks.2.conv1,0.3135586380958557
29,blocks.2.conv2,0.2733193039894104
29,blocks.3.conv1,0.26457682251930237
29,blocks.3.conv2,0.1991511732339859
29,mean_conv2d_grad_norm,0.2918011960056093
30,stem.0,0.2472434788942337
30,blocks.0.conv1,0.3166496753692627
30,blocks.0.conv2,0.3590661585330963
30,blocks.1.conv1,0.3762494623661041
30,blocks.1.conv2,0.3296191990375519
30,blocks.2.conv1,0.3301331698894501
30,blocks.2.conv2,0.27864646911621094
30,blocks.3.conv1,0.254690945148468
30,blocks.3.conv2,0.18188101053237915
30,mean_conv2d_grad_norm,0.29713106320963967
31,stem.0,0.18820442259311676
31,blocks.0.conv1,0.26391854882240295
31,blocks.0.conv2,0.27326279878616333
31,blocks.1.conv1,0.2676268517971039
31,blocks.1.conv2,0.24772201478481293
31,blocks.2.conv1,0.25640538334846497
31,blocks.2.conv2,0.2106795459985733
31,blocks.3.conv1,0.19199126958847046
31,blocks.3.conv2,0.14293693006038666
31,mean_conv2d_grad_norm,0.22697197397549948
32,stem.0,0.21321384608745575
32,blocks.0.conv1,0.22841426730155945
32,blocks.0.conv2,0.2838241159915924
32,blocks.1.conv1,0.27334052324295044
32,blocks.1.conv2,0.2640720009803772
32,blocks.2.conv1,0.2543072998523712
32,blocks.2.conv2,0.21709883213043213
32,blocks.3.conv1,0.2004150003194809
32,blocks.3.conv2,0.14603494107723236
32,mean_conv2d_grad_norm,0.23119120299816132
33,stem.0,0.2115844041109085
33,blocks.0.conv1,0.2673848271369934
33,blocks.0.conv2,0.30647212266921997
33,blocks.1.conv1,0.30665323138237
33,blocks.1.conv2,0.2980211079120636
33,blocks.2.conv1,0.27737221121788025
33,blocks.2.conv2,0.23063434660434723
33,blocks.3.conv1,0.21373812854290009
33,blocks.3.conv2,0.1516258716583252
33,mean_conv2d_grad_norm,0.25149847235944534
34,stem.0,0.24399138987064362
34,blocks.0.conv1,0.39404866099357605
34,blocks.0.conv2,0.40496912598609924
34,blocks.1.conv1,0.4120180010795593
34,blocks.1.conv2,0.3939637243747711
34,blocks.2.conv1,0.36341699957847595
34,blocks.2.conv2,0.3348620533943176
34,blocks.3.conv1,0.2876605689525604
34,blocks.3.conv2,0.1972564160823822
34,mean_conv2d_grad_norm,0.3369096600347095
35,stem.0,0.19724328815937042
35,blocks.0.conv1,0.23211532831192017
35,blocks.0.conv2,0.2675497531890869
35,blocks.1.conv1,0.2744966149330139
35,blocks.1.conv2,0.2699853181838989
35,blocks.2.conv1,0.26060155034065247
35,blocks.2.conv2,0.23326706886291504
35,blocks.3.conv1,0.21561793982982635
35,blocks.3.conv2,0.162351593375206
35,mean_conv2d_grad_norm,0.23480316168732113
36,stem.0,0.22879627346992493
36,blocks.0.conv1,0.23989547789096832
36,blocks.0.conv2,0.2577992379665375
36,blocks.1.conv1,0.26878586411476135
36,blocks.1.conv2,0.2502191662788391
36,blocks.2.conv1,0.25053054094314575
36,blocks.2.conv2,0.20818015933036804
36,blocks.3.conv1,0.18154992163181305
36,blocks.3.conv2,0.12480644136667252
36,mean_conv2d_grad_norm,0.22339589811033672
37,stem.0,0.18359631299972534
37,blocks.0.conv1,0.25047317147254944
37,blocks.0.conv2,0.28541049361228943
37,blocks.1.conv1,0.2792012095451355
37,blocks.1.conv2,0.263021320104599
37,blocks.2.conv1,0.24529136717319489
37,blocks.2.conv2,0.21422457695007324
37,blocks.3.conv1,0.2067205160856247
37,blocks.3.conv2,0.15295210480690002
37,mean_conv2d_grad_norm,0.2312101191944546
38,stem.0,0.2870623767375946
38,blocks.0.conv1,0.26517701148986816
38,blocks.0.conv2,0.3307678699493408
38,blocks.1.conv1,0.3383426368236542
38,blocks.1.conv2,0.3180720806121826
38,blocks.2.conv1,0.29348546266555786
38,blocks.2.conv2,0.2653181850910187
38,blocks.3.conv1,0.23483344912528992
38,blocks.3.conv2,0.15614593029022217
38,mean_conv2d_grad_norm,0.27657833364274764
39,stem.0,0.2661059498786926
39,blocks.0.conv1,0.32110291719436646
39,blocks.0.conv2,0.385955274105072
39,blocks.1.conv1,0.38758668303489685
39,blocks.1.conv2,0.36314237117767334
39,blocks.2.conv1,0.3367233872413635
39,blocks.2.conv2,0.2961482107639313
39,blocks.3.conv1,0.2726752758026123
39,blocks.3.conv2,0.18456235527992249
39,mean_conv2d_grad_norm,0.3126669360531701
40,stem.0,0.29773274064064026
40,blocks.0.conv1,0.2710496783256531
40,blocks.0.conv2,0.29916223883628845
40,blocks.1.conv1,0.30551689863204956
40,blocks.1.conv2,0.2757711112499237
40,blocks.2.conv1,0.2734091281890869
40,blocks.2.conv2,0.2391723394393921
40,blocks.3.conv1,0.20642885565757751
40,blocks.3.conv2,0.1413249373435974
40,mean_conv2d_grad_norm,0.2566186587015788
41,stem.0,0.2363979071378708
41,blocks.0.conv1,0.24320495128631592
41,blocks.0.conv2,0.29381370544433594
41,blocks.1.conv1,0.31493204832077026
41,blocks.1.conv2,0.29885509610176086
41,blocks.2.conv1,0.28432056307792664
41,blocks.2.conv2,0.24091580510139465
41,blocks.3.conv1,0.2090766429901123
41,blocks.3.conv2,0.14971108734607697
41,mean_conv2d_grad_norm,0.25235864520072937
42,stem.0,0.20539668202400208
42,blocks.0.conv1,0.27782151103019714
42,blocks.0.conv2,0.32157158851623535
42,blocks.1.conv1,0.33751633763313293
42,blocks.1.conv2,0.3232479393482208
42,blocks.2.conv1,0.32029983401298523
42,blocks.2.conv2,0.29127228260040283
42,blocks.3.conv1,0.3005761206150055
42,blocks.3.conv2,0.2081913948059082
42,mean_conv2d_grad_norm,0.2873215211762322
43,stem.0,0.270724356174469
43,blocks.0.conv1,0.23448564112186432
43,blocks.0.conv2,0.26238948106765747
43,blocks.1.conv1,0.2688262462615967
43,blocks.1.conv2,0.25387585163116455
43,blocks.2.conv1,0.24777019023895264
43,blocks.2.conv2,0.21666520833969116
43,blocks.3.conv1,0.18986615538597107
43,blocks.3.conv2,0.1305653601884842
43,mean_conv2d_grad_norm,0.23057427671220568
44,stem.0,0.2823409140110016
44,blocks.0.conv1,0.30621373653411865
44,blocks.0.conv2,0.33489343523979187
44,blocks.1.conv1,0.3235817551612854
44,blocks.1.conv2,0.2918059229850769
44,blocks.2.conv1,0.2822955846786499
44,blocks.2.conv2,0.24982602894306183
44,blocks.3.conv1,0.22328446805477142
44,blocks.3.conv2,0.14600464701652527
44,mean_conv2d_grad_norm,0.2711384991804759
45,stem.0,0.20443688333034515
45,blocks.0.conv1,0.24147522449493408
45,blocks.0.conv2,0.2813992500305176
45,blocks.1.conv1,0.2860964238643646
45,blocks.1.conv2,0.26895710825920105
45,blocks.2.conv1,0.27224957942962646
45,blocks.2.conv2,0.22750245034694672
45,blocks.3.conv1,0.19930914044380188
45,blocks.3.conv2,0.147544264793396
45,mean_conv2d_grad_norm,0.2365522583325704
46,stem.0,0.18217289447784424
46,blocks.0.conv1,0.24538198113441467
46,blocks.0.conv2,0.30420318245887756
46,blocks.1.conv1,0.31284478306770325
46,blocks.1.conv2,0.2893342077732086
46,blocks.2.conv1,0.27764204144477844
46,blocks.2.conv2,0.24813753366470337
46,blocks.3.conv1,0.22038811445236206
46,blocks.3.conv2,0.17393241822719574
46,mean_conv2d_grad_norm,0.2504485729667876
47,stem.0,0.2022712081670761
47,blocks.0.conv1,0.28308770060539246
47,blocks.0.conv2,0.2934231460094452
47,blocks.1.conv1,0.3073667883872986
47,blocks.1.conv2,0.29352179169654846
47,blocks.2.conv1,0.28028205037117004
47,blocks.2.conv2,0.25377821922302246
47,blocks.3.conv1,0.22586596012115479
47,blocks.3.conv2,0.16440583765506744
47,mean_conv2d_grad_norm,0.25600030024846393
48,stem.0,0.2694099247455597
48,blocks.0.conv1,0.2792835533618927
48,blocks.0.conv2,0.3182545006275177
48,blocks.1.conv1,0.33799245953559875
48,blocks.1.conv2,0.31466299295425415
48,blocks.2.conv1,0.3113686442375183
48,blocks.2.conv2,0.27653858065605164
48,blocks.3.conv1,0.24799300730228424
48,blocks.3.conv2,0.16322021186351776
48,mean_conv2d_grad_norm,0.27985820836491054
49,stem.0,0.3879077732563019
49,blocks.0.conv1,0.40817639231681824
49,blocks.0.conv2,0.43436795473098755
49,blocks.1.conv1,0.4539632201194763
49,blocks.1.conv2,0.41389989852905273
49,blocks.2.conv1,0.40556156635284424
49,blocks.2.conv2,0.36389562487602234
49,blocks.3.conv1,0.32151710987091064
49,blocks.3.conv2,0.20133130252361298
49,mean_conv2d_grad_norm,0.3767356491751141
50,stem.0,0.18101857602596283
50,blocks.0.conv1,0.2940279543399811
50,blocks.0.conv2,0.3493890166282654
50,blocks.1.conv1,0.35795947909355164
50,blocks.1.conv2,0.3496650457382202
50,blocks.2.conv1,0.3432580530643463
50,blocks.2.conv2,0.29283154010772705
50,blocks.3.conv1,0.28947171568870544
50,blocks.3.conv2,0.1911366730928421
50,mean_conv2d_grad_norm,0.2943064504199558
51,stem.0,0.27947431802749634
51,blocks.0.conv1,0.34003299474716187
51,blocks.0.conv2,0.3797348439693451
51,blocks.1.conv1,0.3839776813983917
51,blocks.1.conv2,0.3602723777294159
51,blocks.2.conv1,0.3456222116947174
51,blocks.2.conv2,0.30656665563583374
51,blocks.3.conv1,0.2658795714378357
51,blocks.3.conv2,0.18103724718093872
51,mean_conv2d_grad_norm,0.31584421131345963
52,stem.0,0.2097250372171402
52,blocks.0.conv1,0.2830806374549866
52,blocks.0.conv2,0.3287881016731262
52,blocks.1.conv1,0.3447139859199524
52,blocks.1.conv2,0.3233477771282196
52,blocks.2.conv1,0.3048281967639923
52,blocks.2.conv2,0.27565133571624756
52,blocks.3.conv1,0.24540936946868896
52,blocks.3.conv2,0.16778898239135742
52,mean_conv2d_grad_norm,0.2759259359704124
53,stem.0,0.3523593544960022
53,blocks.0.conv1,0.3551451563835144
53,blocks.0.conv2,0.4259275794029236
53,blocks.1.conv1,0.43576914072036743
53,blocks.1.conv2,0.40440165996551514
53,blocks.2.conv1,0.396847128868103
53,blocks.2.conv2,0.3447992205619812
53,blocks.3.conv1,0.29098546504974365
53,blocks.3.conv2,0.1910293698310852
53,mean_conv2d_grad_norm,0.3552515639199151
54,stem.0,0.2837395966053009
54,blocks.0.conv1,0.3269808888435364
54,blocks.0.conv2,0.3691869080066681
54,blocks.1.conv1,0.36170893907546997
54,blocks.1.conv2,0.3450990617275238
54,blocks.2.conv1,0.3338429033756256
54,blocks.2.conv2,0.2986745238304138
54,blocks.3.conv1,0.2694254517555237
54,blocks.3.conv2,0.19700086116790771
54,mean_conv2d_grad_norm,0.30951768159866333
55,stem.0,0.41887366771698
55,blocks.0.conv1,0.34544646739959717
55,blocks.0.conv2,0.3984554409980774
55,blocks.1.conv1,0.4132829010486603
55,blocks.1.conv2,0.3957986533641815
55,blocks.2.conv1,0.3689618408679962
55,blocks.2.conv2,0.30345430970191956
55,blocks.3.conv1,0.2751062214374542
55,blocks.3.conv2,0.18111945688724518
55,mean_conv2d_grad_norm,0.3444998843802346
56,stem.0,0.22120961546897888
56,blocks.0.conv1,0.27521225810050964
56,blocks.0.conv2,0.3288833200931549
56,blocks.1.conv1,0.35026368498802185
56,blocks.1.conv2,0.33092084527015686
56,blocks.2.conv1,0.31766748428344727
56,blocks.2.conv2,0.2741778790950775
56,blocks.3.conv1,0.2652190923690796
56,blocks.3.conv2,0.1856859028339386
56,mean_conv2d_grad_norm,0.2832488980558183
57,stem.0,0.2475108653306961
57,blocks.0.conv1,0.29906776547431946
57,blocks.0.conv2,0.3373163640499115
57,blocks.1.conv1,0.3387724459171295
57,blocks.1.conv2,0.3229743540287018
57,blocks.2.conv1,0.31684380769729614
57,blocks.2.conv2,0.26017725467681885
57,blocks.3.conv1,0.22840166091918945
57,blocks.3.conv2,0.17707547545433044
57,mean_conv2d_grad_norm,0.28090444372759926
58,stem.0,0.19788821041584015
